URL,Original Title,English Title,Genre,Episodes,Broadcast Network,Broadcast Start Date,Broadcast End Date,Production Company,Director,Screen Writer,Synopsis,IMDb ID from Turkish,IMDb URL from Turkish,IMDb ID From Turkish
https://www.turkishdrama.com/beyond-the-clouds-bir-bulut-olsam.html,Bir Bulut Olsam,Beyond the Clouds,"Drama, Romance",29.0,Kanal D,23-Feb-09,24-Dec-09,Tims Production,Ulas Inan Inac,Meral Okay,"Dr. Serdar (Engin Altan Duzyatan), who has worked in the health programs of the UN in the hot spots of the world for ten years, comes to Guzelyurt, a border village that is located in a mined area. He starts to work as doctor in this village at the same time tries to clean the mined area with volunteers.  Shortly after he is settled into his new home, he meets Narin (Melisa Sozen) who is a fragile girl and experiences a lot of oppression because of the diseased love of Mustafa (Engin Akyurek).",tt1447832,https://www.imdb.com/title/tt1447832/,tt1447832
https://www.turkishdrama.com/bitter-life-aci-hayat.html,Aci Hayat,Bitter Life,"Action, Drama, Romance",59.0,Show TV,14-Dec-05,22-Jun-07,Sinegraf,Abdulkadir Ceylan Ede,"Aybars Bora Kahyaoglu, Soner Pehlevan, Tangul Sinav, Atilla Engin, Isa Yildiz","Mehmet (Kenan Imirzalioglu) is a poor guy who is desperately in love with Nermin (Selin Demiratar), from his neighborhood. He works as a welder in a shipyard while Nermin is a manicurist in one of the well known coiffeurs. Their only aim is to get married and have a nice home. Thus, they try to get rid of poverty by working harder each day.  But, no matter how hard they try, they just never earn enough money to realize their dream of getting married and having a nice home. When Nermin gets in a term losing the hope of happiness, she comes across one of the playboys of Istanbul, Ender (Oguz Galeli).",tt0263031,https://www.imdb.com/title/tt0263031/,tt0263031
https://www.turkishdrama.com/black-snake-karayilan.html,Aci Hayat,Black Snake,"Historical, Romance",18.0,ATV,19-Nov-07,6-May-08,Sis Yapim,"Cem Akyoldas, Feride Kaytan",Aycan GiritliogluSynopsis,,tt0263031,https://www.imdb.com/title/tt0263031/,tt0263031
https://www.turkishdrama.com/bullet-wound-kursun-yarasi.html,Kursun Yarasi,Bullet Wound,"History, Romance, Drama",60.0,ATV,16-Sep-03,7-Feb-05,Avsar Film,Ozer Kiziltan,"Ayhan Sonyurek, Ilker Arslan, Cuneyt Bolak, Deniz Kamaci","Halil (Berdan Mardini) is an intrepid and righteous young man. He works as a porter at the port and has an honest life. One day, his blind father has become indebted for a large sum and wants to give Halil’s sister to the lender as payment.  In order to save his sister’s life, Halil gets involved in the smuggling business. During that time, he meets Gulsum (Gercek Buyuk Saglar) who is a young woman and works as a belly dancer. They fall in love with each other but their love is affected by newly assigned district governor.This idealist patriotic young man, Cemal (Bulent Inal), is also struck by the beauty of Gulsum. Now, Gulsum is caught between the love and struggle of these two powerful men.",tt0421382,https://www.imdb.com/title/tt0421382/,tt0421382
https://www.turkishdrama.com/burn-cocoon-yanik-koza.html,Yanik Koza,Burned Cocoon,Drama,68.0,Show TV,6-Apr-05,21-Feb-07,Limon Yapim,"Mesude Erarslan, Murat Saracoglu","Ipek Aksoy (story), Ertan Kurtulan","Celebi family is a wellknown and respected family in Bursa (the city in western Turkey). The eldest son, Galip (Yavuz Bingol) runs the family business which is based on textile. Galip is married to Hanzade (Basak Koklukaya) and has a son named Omerasaf. Hanzade is a lovely young woman who has a secret that she cannot tell even Galip about.  This secret has haunted her for most of her life and is a heavy burden on her shoulders. Although Hanzade has concealed the secret about her family for ten years, out of pure coincidence, Galip discovers this secret. An unforgettable tragedy transforms Galip’s life so radically that he will never be able to go back to the way he used to live and his whole life will change.",tt0455294,https://www.imdb.com/title/tt0455294/,tt0455294
https://www.turkishdrama.com/coming-home-sila.html,Sila,Coming Home,"Romance, Drama",79.0,ATV,15-Sep-06,20-Sep-08,FM Yapim,Gul Oguz,"Sema Ergenekon, Eylem Canpolat, Gul OguzSynopsis",,tt0230784,https://www.imdb.com/title/tt0230784/,tt0230784
https://www.turkishdrama.com/daydreaming-kavak-yelleri.html,Kavak Yelleri,Daydreaming,"Youth, Comedy, Drama",175.0,Kanal D,31-May-07,30-Aug-11,Tims Production,Kerem Cakiroglu,"Gokhan Horzum, Ekin Atalar, Yilmaz SahinSynopsisAsli (Pelin Karahan), Deniz (Ibrahim Kendirci) and Efe (Daghan Kulegec) are close friends and go to the same high school. Asli is an idealistic and forceful girl who wants to go to the university after high school although her family faces with some financial difficulties. She tries to be strong all the time but deep inside she loves Deniz and wants to be loved.","Asli (Pelin Karahan), Deniz (Ibrahim Kendirci) and Efe (Daghan Kulegec) are close friends and go to the same high school. Asli is an idealistic and forceful girl who wants to go to the university after high school although her family faces with some financial difficulties. She tries to be strong all the time but deep inside she loves Deniz and wants to be loved.",tt1034368,https://www.imdb.com/title/tt1034368/,tt1034368
https://www.turkishdrama.com/endless-song-bitmeyen-sarki.html,Bitmeyen Sarki,Endless Song,"Drama, Romance",32.0,ATV,23-Aug-10,26-Apr-11,Gold Film,Yasemin Turkmenli,"Deniz Akcay, Onur UgrasSynopsis",,tt1741684,https://www.imdb.com/title/tt1741684/,tt1741684
https://www.turkishdrama.com/ezel-tv-series.html,Ezel,Ezel,"Action, Crime, Drama",71.0,"ATV, Show TV",28-Sep-09,21-Jun-11,Ay Yapim,Uluc Bayraktar,"Kerem Deren, Pinar Bulut","Omer (Ismail Filiz) works as a motor mechanic and has a comfortable lower middle-class life. He totally trusts his best friends, Ali (Baris Falay) and Cengiz (Yigit Ozsener). When he meets Eysan (Cansu Dere), he falls in love with her. After returning from military duty, he proposes to Eysan. However, the day after he proposes to Eysan, he is blamed for robbery and murder, while his friends Ali, Cengiz and his love Eysan gets away with millions of dollars ungratefully.  Betrayed by his trusted friends and the woman he loves, Omer ends up in jail where he meets Ramiz (Tuncel Kurtiz) who will change his life forever.",tt1534360,https://www.imdb.com/title/tt1534360/,tt1534360
https://www.turkishdrama.com/family-links-cocuklar-duymasin.html,Cocuklar Duymasin,Don’t Let the Kids Know,"Comedy, Family",456.0,"TGRT (2002), Atv (2002-2003, 2010-2012), Star TV (2003-2005), FOX (2013-2014), Kanal D (2017-2019)",16-Jan-02,11-Apr-19,MinT Motion Pictures,"Rasit Celikezer (2002-2005), Gunay Koker (2010-2012), Bora Tekay (2010-2014, 2017-2019)","Birol Guven, Metin Acikgoz (2002-2012), Nilufer Yenidogan (2002-2005), Ozlem Aybek (2002-2005), Mufit Can Sacinti (2010-2012), Caner Guler (2010-2012)","Meltem (Pinar Altug) and Haluk (Tamer Karadagli) have been married for 16 years and have two children: Emre (Furkan Kizilay) and Duygu (Aysecan Tatari/Hayal Garip).  Although they are married for a long time, they still manage to turn the minor upsets of married life into major disasters and continually accuse each other in this respect. They squabble all the time and frequently speak of divorce but at the end, they always back down.The characters of the drama is very colourful: Haluk is quite feudal and jealous, Meltem is a working wife trying to maintain her independence in the marriage, Haluk’s colleague Selami (Ozgur Ozan) does whatever his wife says so he is labeled as being a “light man”, Selami’s wife Gonul (Zeyno Gunenc) who is called by Haluk as being the “dominant aunt” is a close friend of Meltem and Haluk’s boss Ismail is a womanizer and so on.",,,
https://www.turkishdrama.com/farewell-rumelia-elveda-rumeli.html,Elveda Rumeli,Farewell Rumelia,"Historical, Comedy",83.0,ATV,20-Sep-07,19-Oct-09,Adam Film,Serdar Akar,"Ali Can Yaras, Ozge Efendioglu, Nuran Evren Sit","Rumeli which literally means ‘The Land of the Romans’ is the name given by Turks to the multi-cultural and multi-ethnic Balkans. The ‘Roman’ refers to in that is not the citizen of Roman Empire. It is the respectful Turkish tag given to Orthodox Christians.  Farewell Rumeli (Elveda Rumeli) is a comedy/drama series that nostalgically reminisces the period that would see the collapse of the Ottoman Empire through the ordinary lives of the members of a Turkish family in Macedonia.Ramiz (Erdal Ozyagcilar), his wife Fatma (Sebnem Sonmez) and their five daughters live barely in a small village affiliated to Pursican county of Macedonia in 1896. Ramiz works as a milkman and wants nothing more than to find appropriate grooms for his precious daughters.",tt1173202,https://www.imdb.com/title/tt1173202/,tt1173202
https://www.turkishdrama.com/forbidden-love-aski-memnu.html,Ask-i Memnu,Forbidden Love,"Romance, Drama",79.0,Kanal D,4-Sep-08,24-Jun-10,Ay Yapim,Hilal Saral,"Ece Yorenc, Melek GencogluSynopsisAdnan (Selcuk Yontem) lives in one of the most important shore houses in Istanbul with his two children, a relative’s son Behlul (Kivanc Tatlitug), and his children’s half-french nanny. When Adnan meets Bihter (Beren Saat), he suddenly falls in love with her.  Bihter is also a socialite couple’s daughter. She wants to get revenge from her mother, Firdevs (Nebahat Cehre), because her father had died whilst catching her mother cheating on him. Therefore, she decides to marry Adnan, an older, rich and successful guy, because she thinks that by this way she can prevent her mother from marrying him. Although there is a huge age difference and although Firdevs and Adnan’s daughter Nihal (Hazal Kaya) don’t want this marriage, Bihter and Adnan eventually get married.","Adnan (Selcuk Yontem) lives in one of the most important shore houses in Istanbul with his two children, a relative’s son Behlul (Kivanc Tatlitug), and his children’s half-french nanny. When Adnan meets Bihter (Beren Saat), he suddenly falls in love with her.  Bihter is also a socialite couple’s daughter. She wants to get revenge from her mother, Firdevs (Nebahat Cehre), because her father had died whilst catching her mother cheating on him. Therefore, she decides to marry Adnan, an older, rich and successful guy, because she thinks that by this way she can prevent her mother from marrying him. Although there is a huge age difference and although Firdevs and Adnan’s daughter Nihal (Hazal Kaya) don’t want this marriage, Bihter and Adnan eventually get married.",tt0273437,https://www.imdb.com/title/tt0273437/,tt0273437
https://www.turkishdrama.com/from-lips-to-hearth-dudaktan-kalbe.html,Dudaktan Kalbe,From Lips to Hearth,"Romance, Drama",75.0,Show TV,2-Sep-07,26-Jun-09,Ay Yapim,Andac Haznedaroglu,"Melek Gencoglu, Ece Yorenc","Huseyin Kenan (Burak Hakki) is a famous violinist but still could not forget his childhood. He experienced a lot of pain: his father goes to prison because of robbery, after the suicide of his father he starts to live with his uncle, Sait (Koksal Engur), he always tries to overcome the emotional pain of the grudging charity of his uncle, thus he leaves his first love, Leyla (Fadik Sevin Atasoy) who later on marries Kenan’s cousin Cemil (Yigit Ozsener).  The life of Lamia (Asli Tandogan) is not easy as well; due to the death of her parents, she lives with relatives who provide food and shelter but treat her as a servant. Lamia is a young girl who is a devoted fan of Kenan and his music.",tt0407748,https://www.imdb.com/title/tt0407748/,tt0407748
https://www.turkishdrama.com/grand-bazaar-kapalicarsi.html,Kapalicarsi,Grand Bazaar,"Romance, Drama",38.0,ATV,28-Sep-09,5-Oct-10,TMC Film,Murat Duzgunoglu,"Gaye Boralioglu, Nese Sen","Cemal (Nejat Isler), Mahmut (Olgun Simsek), and Arda (Mert Firat) are close friends who live in the same house and work as a salesman in the famous Turkish Grand Bazaar. They have a lower middle-class life and want to be rich.  In order to earn much money, they have to achieve one thing: to find a little girl and train her to weave a carpet which will become a miracle. Therefore, they go to Hereke (a small town in Turkey) which is famous for the handmake carpets.In Hereke, Cemal meets Diyar (Asli Tandogan) and wants to hire her as a trainer. Diyar is a beautiful, naïve, and stubborn girl. Although she could not go to the college, she passionately manages to improve herself in weaving.",,,
